Main Statistics

T;HMF;NMF;INMF;IRMF;HPC;NPC;INPC;IRPC;HCMP;NCMP
224;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
225;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
226;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
227;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
228;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
229;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
230;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
231;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
232;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
233;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
234;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
235;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
236;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
237;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
238;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
239;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
240;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
241;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
242;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
243;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
244;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
245;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
246;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
247;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
248;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
249;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;
250;-1;-1;-1;-1;-1;25;-1;-1;-1;-1;-1;-1;

PC Computer mod
T;1;2;3;4;5;6;7;8;9;10;11;12;
1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
130;18.540167976118894;18.540167976118894;18.074437189278324;18.0625;18.074437189278324;18.0625;18.0625;18.0625;18.0625;18.0625;18.0625;18.465096697061647;
131;18.540167976118894;18.540167976118894;18.074437189278324;18.513269308596588;18.074437189278324;18.0625;18.0625;18.0625;18.513269308596588;18.513269308596588;18.0625;18.465096697061647;
132;18.540167976118894;18.540167976118894;18.074437189278324;18.513269308596588;18.074437189278324;18.0625;18.0625;18.30974813730706;18.513269308596588;18.513269308596588;19.989728889440986;18.465096697061647;
133;18.540167976118894;18.884849539400033;18.519855746513247;18.513269308596588;18.074437189278324;18.0625;18.0625;18.30974813730706;18.83082158959352;18.513269308596588;19.989728889440986;18.67771628692114;
134;18.5778445673533;18.922874564978105;18.519855746513247;18.513269308596588;18.531428456438633;18.0625;18.0625;18.30974813730706;18.83082158959352;18.513269308596588;19.989728889440986;20.17733636344509;
135;18.5778445673533;19.127284168994525;18.519855746513247;18.513269308596588;18.531428456438633;18.0625;18.0625;18.30974813730706;18.83082158959352;18.513269308596588;20.43900053281635;20.674443983426258;
136;18.749494593220177;20.354653960733064;20.253659573838515;18.513269308596588;20.265761794096168;18.43013516122778;18.0625;18.67987829768993;18.83082158959352;18.513269308596588;20.43900053281635;20.674443983426258;
137;18.78125004560451;20.354653960733064;20.253659573838515;18.949871816422544;18.975740564235885;18.43013516122778;18.0625;19.191655936264294;18.83082158959352;18.513269308596588;20.43900053281635;20.674443983426258;
138;18.78125004560451;21.384772271069792;21.281250699155404;18.949871816422544;19.361688104024115;18.874405770163456;19.989728889440986;19.191655936264294;20.675534298887797;18.894508557243302;18.86162426663051;20.674443983426258;
139;18.78125004560451;22.625745916660136;22.455264673667354;20.692591920180785;19.361688104024115;18.874405770163456;19.989728889440986;19.191655936264294;20.91555860480981;19.357640218274923;18.86162426663051;21.0184224120378;
140;19.143868375326093;22.625745916660136;22.455264673667354;20.692591920180785;19.361688104024115;19.366349136113868;19.989728889440986;19.191655936264294;21.208676390761667;19.62475611133166;18.86162426663051;23.43322697967874;
141;19.143868375326093;22.625745916660136;22.455264673667354;24.25066581069627;19.99140874738374;19.366349136113868;20.38824429965194;19.618849727955887;21.84931705633193;20.25870622585811;18.86162426663051;23.43322697967874;
142;19.143868375326093;22.625745916660136;22.455264673667354;24.25066581069627;19.99140874738374;19.366349136113868;20.674719317925774;19.618849727955887;21.84931705633193;20.25870622585811;0.0;23.43322697967874;
143;20.29619384840117;25.24080941910982;25.06072734299157;24.25066581069627;19.99140874738374;19.366349136113868;20.674719317925774;20.785175274767962;21.84931705633193;20.25870622585811;0.0;26.09328092537165;
144;20.29619384840117;25.24080941910982;18.50777234083537;24.25066581069627;21.03468723016162;19.366349136113868;21.008042940727137;20.785175274767962;21.84931705633193;21.308847787064803;0.0;26.09328092537165;
145;20.29619384840117;26.24995496957411;18.50777234083537;26.309875305781315;21.03468723016162;19.366349136113868;21.008042940727137;20.785175274767962;21.84931705633193;21.308847787064803;0.0;26.09328092537165;
146;22.36194119884361;25.871782960713663;18.50777234083537;26.309875305781315;25.074189156946176;25.247121413177563;23.210961229816565;25.114271722184352;26.598164524710842;21.308847787064803;0.0;26.09328092537165;
147;22.36194119884361;25.871782960713663;22.00178474762375;21.93366869723918;25.074189156946176;25.247121413177563;23.210961229816565;25.114271722184352;26.598164524710842;21.308847787064803;0.0;26.09328092537165;
148;23.11145493101148;25.871782960713663;22.00178474762375;21.93366869723918;25.074189156946176;25.300682259393156;23.210961229816565;25.114271722184352;26.598164524710842;25.373437775427025;0.0;26.09328092537165;
149;23.11145493101148;26.505061468396374;22.00178474762375;23.545756053837362;27.14094857861183;25.926974674982855;24.10732712413989;25.114271722184352;28.38630729151816;27.12060488751438;0.0;27.864648566219987;
150;29.912580882767152;26.921352752196075;22.260182971094967;23.801768941403697;27.14094857861183;25.926974674982855;24.10732712413989;30.753911688201164;28.38630729151816;27.12060488751438;0.0;27.864648566219987;
151;30.194253122809023;26.921352752196075;22.260182971094967;24.154705703340742;27.14094857861183;25.926974674982855;24.10732712413989;31.03950844422628;28.38630729151816;27.20684350119534;0.0;27.864648566219987;
152;30.194253122809023;26.921352752196075;22.260182971094967;24.318961228008067;27.370046807445007;25.926974674982855;25.935663290646858;23.104199643990142;28.38630729151816;27.20684350119534;0.0;27.864648566219987;
153;30.194253122809023;26.921352752196075;26.098330813943676;24.318961228008067;25.86673828516281;25.926974674982855;25.935663290646858;23.104199643990142;23.288387368735524;27.893234487388295;0.0;28.903411079681128;
154;30.194253122809023;26.921352752196075;29.869015987159546;29.339749339202495;25.86673828516281;30.78496517947169;25.935663290646858;23.104199643990142;28.206682008473855;27.893234487388295;0.0;28.903411079681128;
155;31.1963937180068;26.921352752196075;29.869015987159546;32.46601255880125;25.86673828516281;30.78496517947169;25.935663290646858;23.104199643990142;31.273527279130008;27.893234487388295;0.0;28.903411079681128;
156;31.1963937180068;26.921352752196075;29.869015987159546;32.46601255880125;25.86673828516281;30.78496517947169;22.210713058136513;25.967125241220792;31.273527279130008;30.034912158672316;0.0;28.903411079681128;
157;31.1963937180068;26.921352752196075;30.28148709909387;32.46601255880125;25.86673828516281;30.78496517947169;22.210713058136513;25.967125241220792;31.273527279130008;30.034912158672316;0.0;28.634662795933203;
158;31.1963937180068;27.981406695932588;30.713986038052997;32.46601255880125;26.906024044217993;31.32795466645254;22.210713058136513;25.967125241220792;31.273527279130008;30.034912158672316;0.0;28.634662795933203;
159;31.1963937180068;27.981406695932588;29.763734658939754;32.46601255880125;30.24888703149672;32.51831933877907;0.0;26.436538690088025;31.273527279130008;30.034912158672316;0.0;28.634662795933203;
160;30.856021238234284;27.981406695932588;33.094541514072496;32.46601255880125;30.24888703149672;32.51831933877907;0.0;26.436538690088025;31.273527279130008;31.045529805670746;0.0;28.634662795933203;
161;30.856021238234284;29.164151205602284;34.50412931909932;34.58501450579354;30.812700611814922;32.51831933877907;0.0;34.225959382997424;33.35387024127186;33.11839790543142;0.0;28.634662795933203;
162;30.856021238234284;33.95432592173519;35.185592205886714;37.928781351507226;32.14146834758155;32.51831933877907;0.0;34.90468321535222;36.63896807697584;36.39215186396015;0.0;28.634662795933203;
163;30.856021238234284;34.82906294460131;35.185592205886714;26.656037858972976;33.22055011456644;32.51831933877907;0.0;34.90468321535222;31.053003264067303;36.39215186396015;0.0;28.634662795933203;
164;35.36881940412079;34.82906294460131;35.185592205886714;27.35245618562285;33.22055011456644;26.927406095069276;0.0;34.90468321535222;35.57969257805173;29.82830441501555;0.0;29.864850995231322;
165;36.509404252863085;35.82850126130373;35.185592205886714;27.35245618562285;33.22055011456644;26.927406095069276;0.0;34.90468321535222;36.72364558722846;29.82830441501555;0.0;29.864850995231322;
166;36.509404252863085;36.22270154114313;35.185592205886714;27.35245618562285;33.831070580589575;26.927406095069276;0.0;34.90468321535222;36.72364558722846;29.82830441501555;0.0;29.864850995231322;
167;36.509404252863085;36.22270154114313;36.86813734865627;27.35245618562285;36.02362003196628;26.927406095069276;0.0;34.90468321535222;36.72364558722846;29.82830441501555;0.0;35.55378086281297;
168;36.509404252863085;36.388013410539955;39.99099827565903;27.35245618562285;36.83324980316416;26.927406095069276;0.0;34.90468321535222;36.72364558722846;29.82830441501555;0.0;36.9699802653959;
169;36.509404252863085;30.124004099484228;39.99099827565903;0.0;39.07801009451026;26.927406095069276;0.0;35.17430186687087;36.72364558722846;29.82830441501555;0.0;39.21884157913762;
170;39.79513454097271;30.124004099484228;43.99381221730782;0.0;40.212043073883734;0.0;0.0;40.257101907449766;36.72364558722846;32.8312357315555;0.0;40.35490156537474;
171;39.79513454097271;30.124004099484228;44.415698370082126;0.0;40.212043073883734;0.0;0.0;41.49770574840331;37.13260818398941;32.8312357315555;0.0;40.35490156537474;
172;39.79513454097271;30.124004099484228;44.415698370082126;0.0;32.0396406062304;0.0;0.0;42.30608467616789;37.763818256279514;36.36113641957775;0.0;40.35490156537474;
173;39.79513454097271;30.124004099484228;44.85707293419511;0.0;32.0396406062304;0.0;0.0;52.68850831003615;37.763818256279514;36.36113641957775;0.0;40.714888000174476;
174;39.79513454097271;30.124004099484228;44.85707293419511;0.0;32.0396406062304;0.0;0.0;52.68850831003615;37.763818256279514;36.36113641957775;0.0;37.35848198135702;
175;39.79513454097271;30.124004099484228;53.5629941282705;0.0;32.135731371624324;0.0;0.0;53.75661327542915;37.763818256279514;36.62446239648864;0.0;37.80550396223786;
176;39.79513454097271;0.0;54.64374572931172;0.0;32.31867867376708;0.0;0.0;54.83930671488781;37.763818256279514;36.800229328112366;0.0;37.80550396223786;
177;39.79513454097271;0.0;54.64374572931172;0.0;34.19819014838714;0.0;0.0;54.83930671488781;42.62355194638857;41.01005889776585;0.0;42.07090009886152;
178;41.109274509699084;0.0;58.69745004876714;0.0;40.070673116904636;0.0;0.0;60.92954690583361;43.10937094563312;41.01005889776585;0.0;42.07090009886152;
179;41.109274509699084;0.0;58.69745004876714;0.0;41.11672619831646;0.0;0.0;60.92954690583361;49.99023853358521;48.02505056543323;0.0;48.87147069218081;
180;58.84592543137298;0.0;59.63196016758355;0.0;41.11672619831646;0.0;0.0;61.88159011143362;58.53726332390887;56.409085131357195;0.0;57.90398777006033;
181;61.43653710028047;0.0;62.23963076814861;0.0;42.07855866634498;0.0;0.0;64.53747143968829;58.53726332390887;41.5946072986352;0.0;57.99682717576922;
182;61.43653710028047;0.0;62.23963076814861;0.0;42.07855866634498;0.0;0.0;64.53747143968829;58.53726332390887;42.50065908280616;0.0;57.99682717576922;
183;61.43653710028047;0.0;62.23963076814861;0.0;43.32094040802117;0.0;0.0;54.32080597598339;58.53726332390887;42.86558428091921;0.0;57.99682717576922;
184;61.7210085239957;0.0;52.21439707324736;0.0;43.32094040802117;0.0;0.0;54.32080597598339;41.683915497697576;42.86558428091921;0.0;57.99682717576922;
185;71.35886093252293;0.0;52.21439707324736;0.0;45.60734399794577;0.0;0.0;54.32080597598339;47.8355439337468;42.86558428091921;0.0;57.99682717576922;
186;57.51548358162137;0.0;52.21439707324736;0.0;45.60734399794577;0.0;0.0;54.32080597598339;47.8355439337468;42.86558428091921;0.0;57.99682717576922;
187;57.744342477808885;0.0;62.570293944987945;0.0;45.60734399794577;0.0;0.0;64.86190387299136;47.8355439337468;61.36417560810384;0.0;57.99682717576922;
188;57.744342477808885;0.0;62.570293944987945;0.0;45.60734399794577;0.0;0.0;64.86190387299136;47.8355439337468;62.211141640543445;0.0;57.99682717576922;
189;57.744342477808885;0.0;64.3091976932905;0.0;45.60734399794577;0.0;0.0;64.86190387299136;47.8355439337468;62.211141640543445;0.0;58.847029712345936;
190;57.744342477808885;0.0;64.3091976932905;0.0;47.046219441187816;0.0;0.0;64.86190387299136;47.8355439337468;63.42246713193767;0.0;58.847029712345936;
191;57.744342477808885;0.0;64.3091976932905;0.0;77.79762439435042;0.0;0.0;76.86849729866982;47.8355439337468;63.42246713193767;0.0;58.847029712345936;
192;46.808215064348026;0.0;76.48548411091221;0.0;77.79762439435042;0.0;0.0;76.86849729866982;47.8355439337468;75.51816489521626;0.0;54.374709227756334;
193;52.4244448220919;0.0;76.48548411091221;0.0;77.79762439435042;0.0;0.0;76.86849729866982;54.99208633362965;75.51816489521626;0.0;54.374709227756334;
194;52.4244448220919;0.0;54.291281088863116;0.0;77.79762439435042;0.0;0.0;76.86849729866982;77.09690008126347;58.138999124922854;0.0;56.71039907370495;
195;52.4244448220919;0.0;54.291281088863116;0.0;77.79762439435042;0.0;0.0;76.86849729866982;77.09690008126347;58.138999124922854;0.0;64.56647897254493;
196;52.67384549417317;0.0;54.291281088863116;0.0;84.69957850418184;0.0;0.0;83.72999134011224;83.96836278932557;58.138999124922854;0.0;64.56647897254493;
197;52.67384549417317;0.0;54.44064389123284;0.0;87.49249346515184;0.0;0.0;86.94902299050901;86.74929391905926;58.4921275818613;0.0;64.56647897254493;
198;52.67384549417317;0.0;54.44064389123284;0.0;71.85052040206573;0.0;0.0;87.93751382019755;87.73665198396178;60.336156092373336;0.0;65.322037624438;
199;52.67384549417317;0.0;54.44064389123284;0.0;71.85052040206573;0.0;0.0;88.26551605443946;89.79537297957914;61.16039311231687;0.0;65.322037624438;
200;52.67384549417317;0.0;54.44064389123284;0.0;72.70607505656369;0.0;0.0;92.6561515510221;94.22343544258482;90.99583131516064;0.0;65.322037624438;
201;90.15305970333104;0.0;54.44064389123284;0.0;72.70607505656369;0.0;0.0;93.72321136626837;95.89809914138657;92.05331499848585;0.0;65.322037624438;
