0;150;1000;1000;35;30;1.911956929369676;32;35;0.001069049419918117;0.10848991738554997;1;0.654549226564255;1;1;15;0.1921663299977991;2.349185369052749;0.5;0.5;0.27334369793885954;12;0.5264040402175729;0.10620183923694432;0.10835849222148247;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.2147348565280916;0.022809584816567443;0.85;0.1;0.25;-0.03216300624877754;1;32;6;TR;2000;8000;9;2;6;6;6;MP;9000;9000;4.5;1;20;6;4;0.9;0.2;1;2500;4;12;0.13785227757023283;0.2;800;0.8;3600;1.3841823221277556;0.8;0.1;3;0;0.042;0.0416;12;12;0.24714461470463933;0.8;2250;0.2;500;3.0734064320376455;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;150;1000;1000;35;30;2.1459197951128104;32;35;0.0010477733338712992;0.09263614877758822;1;0.696130030668146;1;1;15;0.18621836994543084;2.5662109044140333;0.5;0.5;0.30124008526040075;11;0.4791296800320277;0.09215895744476547;0.104413549833617;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.18099605466090918;0.024598878135464537;0.85;0.1;0.25;-0.028891546617419554;1;32;6;TR;2000;8000;9;2;5;6;6;MP;9000;9000;4.5;1;22;6;4;0.9;0.2;1;2500;4;12;0.15736224338114102;0.2;800;0.8;3600;1.552648683502269;0.8;0.1;3;0;0.042;0.0416;12;12;0.24646339121280186;0.8;2250;0.2;500;2.8122674556212623;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;150;1000;1000;35;30;2.0093111259146728;32;35;0.001055662900765795;0.10666618289226358;1;0.6880497095851127;1;1;15;0.18827825251624744;2.4369370304360514;0.5;0.5;0.3090802278451918;11;0.5350649137879003;0.0989380164954207;0.09751829039573215;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.2187152928185392;0.02556347626314976;0.85;0.1;0.25;-0.032885739353569796;1;32;6;TR;2000;8000;9;2;5;6;6;MP;9000;9000;4.5;1;20;6;4;0.9;0.2;1;2500;4;12;0.15852013198786458;0.2;800;0.8;3600;1.429823935449917;0.8;0.1;3;0;0.042;0.0416;12;12;0.25560911564470223;0.8;2250;0.2;500;3.0819116493591765;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;150;1000;1000;35;30;2.0705447490156454;32;35;0.0010892321970697033;0.10379796978387631;1;0.6652766469082625;1;1;15;0.20786279509401287;2.5988480864318406;0.5;0.5;0.27799980404470404;12;0.4511343043017449;0.1022658196659699;0.10900981570610055;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.19512198552621132;0.02549442373996409;0.85;0.1;0.25;-0.03186217760725998;1;32;6;TR;2000;8000;9;2;5;6;6;MP;9000;9000;4.5;1;18;6;4;0.9;0.2;1;2500;4;12;0.14133025004313313;0.2;800;0.8;3600;1.3981540667106944;0.8;0.1;3;0;0.042;0.0416;12;12;0.24418690975240556;0.8;2250;0.2;500;2.7668947147424463;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;150;1000;1000;35;30;1.8131368021448244;32;35;0.0010082099941714866;0.09297118843188562;1;0.593418861270114;1;1;15;0.21803766566174157;2.2673677219526507;0.5;0.5;0.2927410806470128;12;0.5276405103062004;0.09542859936975633;0.10293223090851987;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.18830933260249583;0.02735053800586415;0.85;0.1;0.25;-0.03175099788563955;1;32;6;TR;2000;8000;9;2;6;6;6;MP;9000;9000;4.5;1;20;6;4;0.9;0.2;1;2500;4;12;0.1377136037824792;0.2;800;0.8;3600;1.6400776350755593;0.8;0.1;3;0;0.042;0.0416;12;12;0.24215282197177937;0.8;2250;0.2;500;2.8719087236025107;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;150;1000;1000;35;30;1.826449842774551;32;35;9.966046907060717E-4;0.09637060869241887;1;0.5857073078190186;1;1;15;0.20864073417444196;2.363379072398581;0.5;0.5;0.2963654298150435;12;0.4951725696433943;0.09786591587136836;0.09017262688476735;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.21991324723260056;0.027478042696891608;0.85;0.1;0.25;-0.03160840863302538;1;32;6;TR;2000;8000;9;2;6;6;6;MP;9000;9000;4.5;1;19;6;4;0.9;0.2;1;2500;4;12;0.14550642447354376;0.2;800;0.8;3600;1.5989997055506684;0.8;0.1;3;0;0.042;0.0416;12;12;0.2292053962521367;0.8;2250;0.2;500;2.7326639530663446;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;150;1000;1000;35;30;2.1119661754047963;32;35;9.156832176709299E-4;0.1049516886884201;1;0.6605891800017443;1;1;15;0.18350300279760792;2.2975664221687047;0.5;0.5;0.27878046752127766;11;0.5159241981743845;0.09370490217006414;0.10316046638873905;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.20157346230928874;0.024970705848766504;0.85;0.1;0.25;-0.031153652148996874;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;18;6;4;0.9;0.2;1;2500;4;12;0.14384440600536783;0.2;800;0.8;3600;1.6426457186557013;0.8;0.1;3;0;0.042;0.0416;12;12;0.24745487809156322;0.8;2250;0.2;500;3.2778382401573385;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;150;1000;1000;35;30;2.0334922828773068;32;35;9.674226732388281E-4;0.10386176881466404;1;0.6995514606772347;1;1;15;0.2058628837103207;2.334409900918213;0.5;0.5;0.31428208628574716;13;0.5136448976480205;0.09949679331639473;0.10024489183014237;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.20610550397069838;0.023665277541527748;0.85;0.1;0.25;-0.031790977424609325;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;20;6;4;0.9;0.2;1;2500;4;12;0.14544260760062483;0.2;800;0.8;3600;1.3647710215315065;0.8;0.1;3;0;0.042;0.0416;12;12;0.25505311878131626;0.8;2250;0.2;500;3.2755762216820044;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;150;1000;1000;35;30;1.999995496262546;32;35;9.880845874051805E-4;0.09438425307808587;1;0.632760966921554;1;1;15;0.21783239474864294;2.456554433527057;0.5;0.5;0.3237802568740773;13;0.47178330009878194;0.09729322851218211;0.10185393472293301;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.1995777148386649;0.024906173783120444;0.85;0.1;0.25;-0.02914587095059627;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;21;6;4;0.9;0.2;1;2500;4;12;0.15796707135470903;0.2;800;0.8;3600;1.6029756360592624;0.8;0.1;3;0;0.042;0.0416;12;12;0.2437898040829609;0.8;2250;0.2;500;3.2930831453223943;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;150;1000;1000;35;30;1.8692885536038077;32;35;0.0010532649240362778;0.0981445625997503;1;0.6688032319550247;1;1;15;0.1859141293407719;2.3900658927166654;0.5;0.5;0.32844548828715464;12;0.5195784447541795;0.09268787169444039;0.09871208027459863;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.18172891846935887;0.025151558458115973;0.85;0.1;0.25;-0.030717516890921424;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;20;6;4;0.9;0.2;1;2500;4;12;0.16022466571699842;0.2;800;0.8;3600;1.4959045749748476;0.8;0.1;3;0;0.042;0.0416;12;12;0.2351636103504067;0.8;2250;0.2;500;2.944721479866049;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
