0;150;10;1000;35;30;2.12003309748063;32;35;0.0009893018547391251;0.10046266607010976;1;0.6294659711320252;1;1;15;0.2012398273846471;2.5371865822886037;0.5;0.5;0.3273395033536165;13;0.5073246176248682;0.09820006026548843;0.10676263317056672;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.18642605606879137;0.02394082950005873;0.85;0.1;0.25;-0.029574627930710876;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;21;6;4;0.9;0.2;1;2500;4;12;0.15049487418573676;0.2;800;0.8;3600;1.388964055985563;0.8;0.1;3;0;0.042;0.0416;12;12;0.24723245362233837;0.8;2250;0.2;500;3.1810892544043954;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;150;10;1000;35;30;2.139794771121044;32;35;0.0009313037732906676;0.09505780564043058;1;0.6920972836330344;1;1;15;0.199114994787506;2.2979767101143467;0.5;0.5;0.30526214579380057;11;0.4836265024625723;0.09685154621328469;0.10101007120680067;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.1936659961302205;0.024030002347989642;0.85;0.1;0.25;-0.029668822953926602;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;20;6;4;0.9;0.2;1;2500;4;12;0.14012042523450227;0.2;800;0.8;3600;1.5742981961073137;0.8;0.1;3;0;0.042;0.0416;12;12;0.23580525635096447;0.8;2250;0.2;500;2.8669679804079147;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;150;10;1000;35;30;2.0048945909366687;32;35;0.0009425980987505425;0.09097380211115368;1;0.5976362400963802;1;1;15;0.20587295421054322;2.6430843181665025;0.5;0.5;0.2903849846183366;13;0.5394323707338509;0.10440450898151091;0.10646746907969538;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.20633639090788355;0.02380956316966493;0.85;0.1;0.25;-0.0314818399555853;1;32;6;TR;2000;8000;9;2;5;6;6;MP;9000;9000;4.5;1;22;6;4;0.9;0.2;1;2500;4;12;0.14996171564234434;0.2;800;0.8;3600;1.6094969010446984;0.8;0.1;3;0;0.042;0.0416;12;12;0.22753843067059243;0.8;2250;0.2;500;3.1837474616003973;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;150;10;1000;35;30;2.115867136901553;32;35;0.000905728563996921;0.1064286000861744;1;0.7116449811656497;1;1;15;0.19571647586192037;2.363750904823336;0.5;0.5;0.2873397943404095;13;0.5399807278645081;0.09024183709197522;0.10245966306481802;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.18909823658818029;0.026377162988639825;0.85;0.1;0.25;-0.028399215159650673;1;32;6;TR;2000;8000;9;2;6;6;6;MP;9000;9000;4.5;1;19;6;4;0.9;0.2;1;2500;4;12;0.13502490515672816;0.2;800;0.8;3600;1.5227226779099032;0.8;0.1;3;0;0.042;0.0416;12;12;0.23361921454100845;0.8;2250;0.2;500;3.170400496883652;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;150;10;1000;35;30;2.0695401339952486;32;35;0.001082383035781126;0.10426994662537627;1;0.6808743375853449;1;1;15;0.20576554259536706;2.3006473214227072;0.5;0.5;0.32387143371897825;12;0.5409537544145089;0.10499390414208852;0.09500857843172938;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.20874005100583223;0.02502781639338451;0.85;0.1;0.25;-0.027706804914133836;1;32;6;TR;2000;8000;9;2;6;6;6;MP;9000;9000;4.5;1;22;6;4;0.9;0.2;1;2500;4;12;0.1574120962831148;0.2;800;0.8;3600;1.48210668629838;0.8;0.1;3;0;0.042;0.0416;12;12;0.25474294128542274;0.8;2250;0.2;500;3.136383606519088;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;150;10;1000;35;30;2.016850862886343;32;35;0.0009742363154067002;0.10799530966828985;1;0.5887422832943604;1;1;15;0.21705471280865593;2.6749419005977875;0.5;0.5;0.2894625238203342;13;0.47587026091648066;0.10972065433210614;0.10983890921647381;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.1944960174012013;0.024748635956176573;0.85;0.1;0.25;-0.031259897852233924;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;21;6;4;0.9;0.2;1;2500;4;12;0.14139891781582137;0.2;800;0.8;3600;1.5138810299811591;0.8;0.1;3;0;0.042;0.0416;12;12;0.26044631056465983;0.8;2250;0.2;500;2.9085983655556458;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;150;10;1000;35;30;2.0470840103728474;32;35;0.000939328649404951;0.0906438932025491;1;0.5941062915371971;1;1;15;0.19138870653699638;2.577071223540319;0.5;0.5;0.2963346936882814;13;0.5139898660290603;0.09490220757775077;0.09768162060761142;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.19228411662970396;0.024892734424634043;0.85;0.1;0.25;-0.031681072444226605;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;22;6;4;0.9;0.2;1;2500;4;12;0.15500995916133142;0.2;800;0.8;3600;1.380186128855963;0.8;0.1;3;0;0.042;0.0416;12;12;0.25780324614805766;0.8;2250;0.2;500;2.929166154153645;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;150;10;1000;35;30;2.0641312513364545;32;35;0.001036586319635301;0.10683041171044047;1;0.6909620408299406;1;1;15;0.21963683082529803;2.54794094528916;0.5;0.5;0.2795502597357735;11;0.5199988361626293;0.09366987163126207;0.10945886192453207;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.1983790359849276;0.025354875434711096;0.85;0.1;0.25;-0.02999032542222709;1;32;6;TR;2000;8000;9;2;5;6;6;MP;9000;9000;4.5;1;19;6;4;0.9;0.2;1;2500;4;12;0.16258090572493716;0.2;800;0.8;3600;1.4563522409425478;0.8;0.1;3;0;0.042;0.0416;12;12;0.2526801574934768;0.8;2250;0.2;500;3.2480973666796893;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;150;10;1000;35;30;1.8447846116314148;32;35;0.0010558436038932662;0.09706378920732046;1;0.5986434942078819;1;1;15;0.1856605096615671;2.460894918646655;0.5;0.5;0.2741400666865849;12;0.5428933503129465;0.0904000585583266;0.09124475532088687;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.19673834744565347;0.026613722452313505;0.85;0.1;0.25;-0.0313693913802601;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;19;6;4;0.9;0.2;1;2500;4;12;0.14494441400274896;0.2;800;0.8;3600;1.3832064166973483;0.8;0.1;3;0;0.042;0.0416;12;12;0.22671362712870272;0.8;2250;0.2;500;3.075494092985159;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;150;10;1000;35;30;1.8507238507784445;32;35;0.0009421269601072053;0.1028805305057957;1;0.6343991200006396;1;1;15;0.21408333731874268;2.4938432885422066;0.5;0.5;0.27985408325606;12;0.5129539529048197;0.09650834441674716;0.09618501711251633;0.2;1;0.65;0.5;0.0002;0.0002;0.1;1;0.18934131905811777;0.02409621625186431;0.85;0.1;0.25;-0.02876284809304868;1;32;6;TR;2000;8000;9;2;7;6;6;MP;9000;9000;4.5;1;18;6;4;0.9;0.2;1;2500;4;12;0.148110182523762;0.2;800;0.8;3600;1.6100289295855699;0.8;0.1;3;0;0.042;0.0416;12;12;0.26595690877492817;0.8;2250;0.2;500;3.25076474209934;0.4;0.1;10;0;0.0125;0.0833;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
